dir,source_id,experiment_id,time,hfls,hfss,pr,tas,tasmin,tasmax
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1850-01-16T16:56:02Z,143.479416648445,6.69734705521372,9.79410435884992e-05,296.64475178142,295.17582784712,298.940587763123
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1850-02-15T04:56:02Z,148.883624395055,5.93178764640949,8.55289735743707e-05,296.694815147105,295.152987954481,299.103263906857
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1850-03-16T16:56:02Z,160.959434162628,5.02498052618497,9.93275617547082e-05,297.194859395525,295.534960262402,299.776641159907
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1850-04-16T04:56:02Z,128.009743883788,5.58188966522117,0.000122242595269634,297.56986325265,296.185553757738,299.669850636635
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1850-05-16T16:56:02Z,132.107630975517,5.63063353499932,0.000130596096126265,297.113482389886,295.69689932291,299.239371650831
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1850-06-16T04:56:02Z,135.21865760871,6.41799707773085,0.000100154643256283,296.606591980238,295.075474902064,298.81582797237
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1850-07-16T16:56:02Z,155.808113167909,8.87653000077961,4.4966077888223e-05,295.849214921173,293.578575415516,299.093159782053
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1850-08-16T16:56:02Z,153.00192698315,18.7400215467705,2.0337278532053e-05,295.977273382709,292.513558366533,300.518138533035
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1850-09-16T04:56:02Z,147.74271769815,38.9434027983617,5.04645197670985e-05,297.426809991064,293.832118822737,302.269881335595
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1850-10-16T16:56:02Z,164.899862635788,9.62789422570185,9.13821119055451e-05,296.982861419485,294.641762862233,300.415072476535
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1850-11-16T04:56:02Z,134.161482263931,6.79131252675398,0.000116647585093317,297.468628506467,296.093933392326,299.588837020846
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1850-12-16T16:56:02Z,139.519191466164,6.02931825872993,9.38903052046996e-05,297.020280363537,295.6135740759,299.186174650067
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1851-01-16T16:56:02Z,150.420889946432,5.75612175395796,6.86802557426167e-05,296.420797011106,294.713781991044,299.072498145453
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1851-02-15T04:56:02Z,164.908929491756,6.0195886484928,9.10306638850164e-05,296.795190188988,295.107625668174,299.448982643661
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1851-03-16T16:56:02Z,133.464571272212,6.21838528905854,0.000110075744365035,297.160716191581,295.764870706802,299.323275093529
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1851-04-16T04:56:02Z,129.163966251621,6.58033067105158,0.000137871176468474,297.594878941072,296.173856707087,299.718842243492
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1851-05-16T16:56:02Z,122.36499360581,5.23574294480425,0.00015083590333462,297.367613389089,296.090498982776,299.310068472324
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1851-06-16T04:56:02Z,150.068695447685,8.37499111199612,5.93131647724492e-05,296.01943941824,294.198890081124,298.563629662641
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1851-07-16T16:56:02Z,154.691608901672,8.74546592998577,2.81799059699361e-05,294.928058448577,292.055595659443,298.821563288119
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1851-08-16T16:56:02Z,117.658057675394,48.0837412173951,2.16215312407826e-05,296.913371744785,292.639005172319,302.345880462808
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1851-09-16T04:56:02Z,140.637213744831,37.1680624629035,6.32187233448829e-05,297.763802604257,294.484130933212,302.548046587882
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1851-10-16T16:56:02Z,168.4211592667,7.83526870922926,8.57172618361648e-05,297.073806157872,294.932958865794,300.22187069386
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1851-11-16T04:56:02Z,159.429039092273,7.13541303216813,9.86755300077676e-05,297.072978269028,295.286938420521,299.880604002556
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1851-12-16T16:56:02Z,149.080657838661,6.06654479909024,9.41933604192186e-05,296.739330189273,295.214321523899,299.175834740334
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1852-01-16T16:56:02Z,141.56529872226,6.32648970526822,9.59835120126168e-05,296.712088162752,295.202921233237,299.041360236102
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1852-02-15T04:56:02Z,168.464800885885,6.3406407194206,9.27844321963869e-05,296.674457611005,294.995495114471,299.332153955221
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1852-03-16T16:56:02Z,147.334685114956,6.63867225575382,0.000115848317984932,297.437543811155,295.980328409672,299.716436488359
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1852-04-16T04:56:02Z,127.099877920161,5.65122257652785,0.000114263463897242,297.680708876092,296.302343192345,299.733634351644
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1852-05-16T16:56:02Z,118.872937318885,5.51787290586115,0.000138166457073831,297.327769758965,296.030529178654,299.270212319038
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1852-06-16T04:56:02Z,150.677045105477,7.54933805078998,6.05463264305999e-05,296.214193913978,294.256582319298,299.005995496226
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1852-07-16T16:56:02Z,145.658132520845,10.6134718788013,1.95745190208467e-05,294.885326016508,292.026955173382,298.788820661919
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1852-08-16T16:56:02Z,109.953237205839,53.1540867516831,2.28348739352861e-05,297.27571179451,292.924903340732,302.825788672042
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1852-09-16T04:56:02Z,139.499220333061,41.0638576342138,5.76310927321367e-05,297.856393226572,294.179924932406,303.019988030805
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1852-10-16T16:56:02Z,167.680217729783,11.9247007011855,7.05950932854799e-05,297.177470405256,294.50746103379,300.846150998452
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1852-11-16T04:56:02Z,143.031929431619,10.4581917258948,8.36934691284562e-05,297.099543260132,295.028217885268,300.135262964524
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1852-12-16T16:56:02Z,130.843616015923,5.50721501246137,0.000100008476407523,296.86901882482,295.511652678744,298.968755002956
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1853-01-16T16:56:02Z,155.320184981595,5.9674694606755,7.63570058573068e-05,296.395376545983,294.740902863723,299.059057475829
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1853-02-15T04:56:02Z,145.332790830048,6.15155896474582,8.64267377223741e-05,296.828661336982,295.260929859927,299.28162132066
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1853-03-16T16:56:02Z,132.19368262069,6.5415503394742,0.000134537990674272,297.394234818051,296.032298133505,299.519028987262
/Users/scottericr/Documents/heliconia-cmip/data_raw/inm_cm5_0/historical,inm_cm5_0,historical,1853-04-16T04:56:02Z,139.348277419929,6.25461016950878,0.000110975204712995,297.342740970923,295.88813933026,299.556034715745
