source_id,experiment_id,time,hfls,hfss,pr,tas
fgoals_f3_l,historical,1858-11-14T04:56:02Z,27.5017546250287,69.0806207080101,2.27762424500006e-05,299.529775003664
fgoals_f3_l,historical,1858-12-14T16:56:02Z,29.874686069585,66.9550368223868,3.78141858398534e-05,298.735857874977
fgoals_f3_l,historical,1859-01-14T16:56:02Z,29.7197386898937,66.633798700951,1.63046313180711e-05,299.0932972016
fgoals_f3_l,historical,1859-02-13T04:56:02Z,31.3356669180666,67.3227339444283,3.5318878263859e-05,299.204819043033
fgoals_f3_l,historical,1859-03-14T16:56:02Z,32.073767763928,64.2287796196298,6.39346166623719e-05,299.019005766768
fgoals_f3_l,historical,1859-04-14T04:56:02Z,28.1824451817805,57.8912287090487,5.18134987923617e-05,298.542446040583
fgoals_f3_l,historical,1859-05-14T16:56:02Z,29.4851259700336,71.0818929978464,7.31432710840862e-06,299.589035655875
fgoals_f3_l,historical,1859-06-14T04:56:02Z,28.4356319149019,59.9110019384366,1.36590658642962e-05,299.14709745509
fgoals_f3_l,historical,1859-07-14T16:56:02Z,33.9587055686955,73.0152607375713,7.30260943772826e-07,300.311370933252
fgoals_f3_l,historical,1859-08-14T16:56:02Z,40.3406871702952,88.6688828541701,6.44423156205486e-07,301.327289771248
fgoals_f3_l,historical,1859-09-14T04:56:02Z,44.2111490565131,99.2976968379915,1.35734564223011e-08,302.238339411323
fgoals_f3_l,historical,1859-10-14T16:56:02Z,37.6147322588639,89.2267293450493,1.86092060755432e-05,301.8648428149
fgoals_f3_l,historical,1859-11-14T04:56:02Z,29.5429932116356,68.7255937080315,2.09530031560089e-05,300.305943616209
fgoals_f3_l,historical,1859-12-14T16:56:02Z,31.9626967784481,71.5636489493651,1.623027925236e-05,299.957786753337
fgoals_f3_l,historical,1860-01-14T16:56:02Z,33.3644120770003,72.9058498242237,2.33829279943471e-05,299.578777737677
fgoals_f3_l,historical,1860-02-13T04:56:02Z,32.3125601853013,75.8885002392869,1.37520369700681e-05,300.65580518339
fgoals_f3_l,historical,1860-03-14T16:56:02Z,34.8755115329477,70.8949980283052,4.9890361873765e-05,300.491102279422
fgoals_f3_l,historical,1860-04-14T04:56:02Z,34.1622527021229,68.8660099895659,5.93370412311271e-05,300.506109384669
fgoals_f3_l,historical,1860-05-14T16:56:02Z,29.5646813450051,60.1717693748384,4.65744584552586e-05,299.571254887616
fgoals_f3_l,historical,1860-06-14T04:56:02Z,35.5551982367342,75.5993436595829,1.96034473012798e-06,301.305848102788
fgoals_f3_l,historical,1860-07-14T16:56:02Z,41.3126508388358,79.3834794539574,3.87195294980412e-06,301.321152129137
fgoals_f3_l,historical,1860-08-14T16:56:02Z,44.1859859889676,90.6133560929141,1.73622440393861e-08,301.492715904748
fgoals_f3_l,historical,1860-09-14T04:56:02Z,43.0855993442051,97.4820072109958,4.07153366698699e-07,302.264830094652
fgoals_f3_l,historical,1860-10-14T16:56:02Z,38.7445914981568,94.2826441741545,1.47824326167613e-07,302.480906578069
fgoals_f3_l,historical,1860-11-14T04:56:02Z,27.8231095015012,59.4563401647484,4.37462897291496e-05,298.641587499006
fgoals_f3_l,historical,1860-12-14T16:56:02Z,33.7930327214429,78.4691845522033,8.08340840871529e-06,300.564163970106
fgoals_f3_l,historical,1861-01-14T16:56:02Z,31.9467628309117,65.0370883307251,4.80922779261783e-05,298.587678140303
fgoals_f3_l,historical,1861-02-13T04:56:02Z,27.8453396524264,54.1523174392066,5.83220393537553e-05,298.254320445125
fgoals_f3_l,historical,1861-03-14T16:56:02Z,27.5837277525007,55.1056565741189,7.41560671885955e-05,298.028264585081
fgoals_f3_l,historical,1861-04-14T04:56:02Z,29.5716373954865,63.4611979358391,6.02911527443172e-05,299.062548145787
fgoals_f3_l,historical,1861-05-14T16:56:02Z,26.782805377057,62.666166837792,1.90410524923389e-05,299.314350633111
fgoals_f3_l,historical,1861-06-14T04:56:02Z,32.6762928594332,68.8414550083963,1.27792068364979e-07,299.86447804016
fgoals_f3_l,historical,1861-07-14T16:56:02Z,34.2786399214889,74.2275106986782,1.50287023433342e-06,300.060252231425
fgoals_f3_l,historical,1861-08-14T16:56:02Z,38.6573025789145,82.5385889035791,8.09065585960866e-08,301.249838659403
fgoals_f3_l,historical,1861-09-14T04:56:02Z,42.6292317239599,97.9450352176999,1.46400840831907e-08,302.403701635828
fgoals_f3_l,historical,1861-10-14T16:56:02Z,36.9809112979124,89.9086776630973,1.42069409073725e-05,301.313399098828
fgoals_f3_l,historical,1861-11-14T04:56:02Z,33.589334401089,71.9342233335592,1.39263898977507e-05,300.588223715713
fgoals_f3_l,historical,1861-12-14T16:56:02Z,31.813759042233,69.261142475311,3.44643288048099e-05,299.769707768213
fgoals_f3_l,historical,1862-01-14T16:56:02Z,32.0996662873205,77.6574702557951,3.53626223083075e-06,300.511733064305
fgoals_f3_l,historical,1862-02-13T04:56:02Z,37.7709883169554,86.2775904724773,1.48631558171148e-06,301.424748358172
fgoals_f3_l,historical,1862-03-14T16:56:02Z,31.691548738167,65.7651396775557,4.80284429813666e-05,300.021557057171
fgoals_f3_l,historical,1862-04-14T04:56:02Z,29.7718820839964,62.2872089148455,3.85000548078255e-05,299.941952795374
fgoals_f3_l,historical,1862-05-14T16:56:02Z,26.6345912730888,50.5192264459297,5.98142495507817e-05,298.895533290948
fgoals_f3_l,historical,1862-06-14T04:56:02Z,31.7200016941238,69.3621429663074,2.74004563382141e-06,300.399279364488
fgoals_f3_l,historical,1862-07-14T16:56:02Z,34.9454179421806,70.820440061216,2.15220559760894e-07,300.702345591196
fgoals_f3_l,historical,1862-08-14T16:56:02Z,36.4132853124312,83.9699468121279,1.89641681240119e-06,301.134598034666
fgoals_f3_l,historical,1862-09-14T04:56:02Z,40.9443938832951,92.0260448828491,3.02641807856156e-06,301.552061463021
fgoals_f3_l,historical,1862-10-14T16:56:02Z,38.7246866406625,87.5196264042549,1.13910424833229e-05,301.278595696804
fgoals_f3_l,historical,1862-11-14T04:56:02Z,27.9877495678607,67.9960699655221,9.74121862447809e-06,299.824437491958
fgoals_f3_l,historical,1862-12-14T16:56:02Z,29.7702574637259,65.2302228948106,2.98181525043356e-05,298.957148014743
fgoals_f3_l,historical,1863-01-14T16:56:02Z,29.1760265484345,65.980392246353,3.65371002264865e-05,299.056469251572
fgoals_f3_l,historical,1863-02-13T04:56:02Z,31.8523928799736,67.4285927910118,4.12661989100678e-05,298.921911854407
fgoals_f3_l,historical,1863-03-14T16:56:02Z,27.5696660996997,51.6215953368643,7.14956131065165e-05,297.806939760087
fgoals_f3_l,historical,1863-04-14T04:56:02Z,28.9624389847223,62.4892544451687,5.54735179886517e-05,298.650839830551
fgoals_f3_l,historical,1863-05-14T16:56:02Z,29.0673770758861,69.2530511558446,4.65405284472933e-06,299.737975812455
fgoals_f3_l,historical,1863-06-14T04:56:02Z,33.2419143461831,71.5964088698384,6.4322382914262e-07,299.521612053003
fgoals_f3_l,historical,1863-07-14T16:56:02Z,34.6318855934559,74.4802266821454,7.2078354573962e-07,299.523832158707
fgoals_f3_l,historical,1863-08-14T16:56:02Z,41.1205065773032,88.1174019252091,1.66137128870222e-08,300.98189639932
fgoals_f3_l,historical,1863-09-14T04:56:02Z,44.4955444627281,105.471791720926,6.62121224728917e-09,301.719416203002
fgoals_f3_l,historical,1863-10-14T16:56:02Z,32.908881884434,83.6905372014338,1.61517506769764e-05,300.742766093616
fgoals_f3_l,historical,1863-11-14T04:56:02Z,31.8631081600957,66.1896189177846,4.58761450930642e-05,299.571953130553
fgoals_f3_l,historical,1863-12-14T16:56:02Z,28.5688362433392,61.9152891055432,3.0516198845208e-05,298.771530678154
fgoals_f3_l,historical,1864-01-14T16:56:02Z,30.9007593700425,73.0648190199086,4.03899463190118e-06,299.688808323293
fgoals_f3_l,historical,1864-02-13T04:56:02Z,31.3481136498766,68.9735475009655,3.34903187764164e-05,299.124823816455
fgoals_f3_l,historical,1864-03-14T16:56:02Z,30.9435024237056,64.4071571952184,2.4855569238461e-05,298.675597373241
fgoals_f3_l,historical,1864-04-14T04:56:02Z,29.6824553755497,64.4542388502785,4.74742178732335e-05,299.052270502591
fgoals_f3_l,historical,1864-05-14T16:56:02Z,27.37763817994,62.0594799566375,4.59048877587719e-05,298.619199900505
fgoals_f3_l,historical,1864-06-14T04:56:02Z,30.4742474606115,65.0492368154217,6.70411982679589e-06,299.09781525295
fgoals_f3_l,historical,1864-07-14T16:56:02Z,35.1724468822943,74.5660944848729,9.38616316564167e-06,300.143772541769
fgoals_f3_l,historical,1864-08-14T16:56:02Z,37.0372263503343,84.8620502350489,2.85147365889852e-07,301.171744435179
fgoals_f3_l,historical,1864-09-14T04:56:02Z,36.410658458921,83.7175541980484,1.57233224039399e-07,301.374078325446
fgoals_f3_l,historical,1864-10-14T16:56:02Z,32.7570777896274,80.2939707237862,7.15034361391149e-06,300.8869564605
fgoals_f3_l,historical,1864-11-14T04:56:02Z,31.3578571842662,71.3216233051129,2.73501919922113e-05,300.233638431895
fgoals_f3_l,historical,1864-12-14T16:56:02Z,31.9705887078284,72.1255127556907,1.23921552071995e-05,299.927890189928
fgoals_f3_l,historical,1865-01-14T16:56:02Z,32.3487487477609,70.603725051625,3.46915586936696e-05,299.65938747984
fgoals_f3_l,historical,1865-02-13T04:56:02Z,30.8128714904394,68.4102962847491,8.39812748969074e-06,300.439783388976
fgoals_f3_l,historical,1865-03-14T16:56:02Z,31.9377351610129,69.9851459326691,3.16364093164201e-05,299.71183799853
fgoals_f3_l,historical,1865-04-14T04:56:02Z,30.6924329583836,62.2081678518646,5.47909007467809e-05,299.103432934829
fgoals_f3_l,historical,1865-05-14T16:56:02Z,29.4114521842341,67.8225764160899,1.50388896629015e-05,300.070184285812
fgoals_f3_l,historical,1865-06-14T04:56:02Z,32.3956650645609,72.0851525837066,9.91794408827372e-07,300.589078691535
fgoals_f3_l,historical,1865-07-14T16:56:02Z,35.3948154908071,73.5566108082948,2.29574693181802e-07,300.965961343953
fgoals_f3_l,historical,1865-08-14T16:56:02Z,37.8924696197666,81.8349625251016,1.69871249619698e-07,301.251274164132
fgoals_f3_l,historical,1865-09-14T04:56:02Z,42.0694596194066,94.1601612162391,4.23169123797533e-06,302.138231602693
fgoals_f3_l,historical,1865-10-14T16:56:02Z,37.5049690206804,81.1295697459868,5.87096063001298e-05,300.953715210182
fgoals_f3_l,historical,1865-11-14T04:56:02Z,34.0964300084968,81.9564934666049,4.06486134270045e-06,300.984564067675
fgoals_f3_l,historical,1865-12-14T16:56:02Z,34.563110364335,74.0947663762434,6.38392416087254e-05,300.181790996164
fgoals_f3_l,historical,1866-01-14T16:56:02Z,30.8917226230402,68.6120838515527,9.73364165768517e-06,299.764707489032
fgoals_f3_l,historical,1866-02-13T04:56:02Z,30.6316442534638,56.9513690404128,3.88610664367217e-05,299.212599602938
fgoals_f3_l,historical,1866-03-14T16:56:02Z,31.9498808047199,70.0416224691622,2.00728890430176e-05,300.190072986049
fgoals_f3_l,historical,1866-04-14T04:56:02Z,30.114480295494,61.207167462773,7.55686959697846e-05,298.579460554369
fgoals_f3_l,historical,1866-05-14T16:56:02Z,29.4069131263403,67.7270622506592,3.03863678938826e-05,299.300471245976
fgoals_f3_l,historical,1866-06-14T04:56:02Z,31.6293380064426,72.6994909035333,2.52447289717702e-06,299.931507364053
fgoals_f3_l,historical,1866-07-14T16:56:02Z,33.6563567279843,71.1169371577494,6.49392226451236e-07,300.009120456816
fgoals_f3_l,historical,1866-08-14T16:56:02Z,37.3331487022482,80.6309386944267,2.25224414729125e-07,301.134479766295
fgoals_f3_l,historical,1866-09-14T04:56:02Z,40.7536132548868,95.4769652495301,1.24259449099556e-07,302.041004888856
fgoals_f3_l,historical,1866-10-14T16:56:02Z,37.2948090025631,89.4872631773812,7.97744074894898e-07,301.467517348175
fgoals_f3_l,historical,1866-11-14T04:56:02Z,33.5014351659268,78.8562435711136,2.35185213575981e-05,299.931239194832
fgoals_f3_l,historical,1866-12-14T16:56:02Z,27.8759768167543,66.6794546310598,1.03930999091911e-05,299.277908992316
fgoals_f3_l,historical,1867-01-14T16:56:02Z,30.5082403871341,58.765086181168,8.32438286550209e-05,298.776396132473
fgoals_f3_l,historical,1867-02-13T04:56:02Z,31.4681479262884,67.1555372162051,4.24634574859829e-05,298.890143931844
fgoals_f3_l,historical,1867-03-14T16:56:02Z,31.7584174569105,66.4272418215485,4.01323237221797e-05,299.236210419611
fgoals_f3_l,historical,1867-04-14T04:56:02Z,31.1752487610919,67.2772039882103,6.08320593771039e-05,299.365369842089
fgoals_f3_l,historical,1867-05-14T16:56:02Z,32.0045641119684,72.8101997709725,1.17556647288648e-05,300.022227300627
fgoals_f3_l,historical,1867-06-14T04:56:02Z,26.9263335845339,61.917808472142,6.96024607864178e-06,299.058393512379
fgoals_f3_l,historical,1867-07-14T16:56:02Z,36.8682526299766,79.6187787294443,3.67876671135054e-07,300.508015164774
fgoals_f3_l,historical,1867-08-14T16:56:02Z,34.8929662062116,79.0664372023103,4.23819829873552e-07,300.755711598286
fgoals_f3_l,historical,1867-09-14T04:56:02Z,38.8492939995678,88.1020511987239,2.97557948818063e-07,301.381571262302
fgoals_f3_l,historical,1867-10-14T16:56:02Z,35.0725204300057,88.4886036205584,4.95903369169717e-07,302.002022452493
fgoals_f3_l,historical,1867-11-14T04:56:02Z,31.0161309309507,69.9691850737024,2.99691198339891e-05,299.869750639161
fgoals_f3_l,historical,1867-12-14T16:56:02Z,31.1742607437401,66.7773920332592,1.99696592349617e-05,299.692222608763
fgoals_f3_l,historical,1868-01-14T16:56:02Z,34.7215784132904,82.8422751593715,8.12426627424363e-07,300.594518387741
fgoals_f3_l,historical,1868-02-13T04:56:02Z,32.9765377547699,63.4523653623109,6.91761189260603e-05,299.315155345135
fgoals_f3_l,historical,1868-03-14T16:56:02Z,30.9119382777189,65.572824490252,6.38547796109061e-05,299.670950504521
fgoals_f3_l,historical,1868-04-14T04:56:02Z,32.6321570814096,71.5982919572497,1.80592067191872e-05,300.860414863247
fgoals_f3_l,historical,1868-05-14T16:56:02Z,25.8972002773467,60.0218538358652,1.209903022044e-05,299.154215386754
fgoals_f3_l,historical,1868-06-14T04:56:02Z,29.9785817623735,68.4153582602701,2.08352957610537e-06,300.067601093559
fgoals_f3_l,historical,1868-07-14T16:56:02Z,31.281670322426,68.9318976159474,1.2589515095483e-06,300.231512850579
fgoals_f3_l,historical,1868-08-14T16:56:02Z,37.2240263868968,82.4795367402897,7.46342812902837e-07,301.789619022992
fgoals_f3_l,historical,1868-09-14T04:56:02Z,41.6080640839536,95.2211652074178,5.6361170055486e-08,302.426339690402
