dir,source_id,experiment_id,time,hfls,hfss,pr,tas,tasmin,tasmax
/Users/scottericr/Documents/heliconia-cmip/data_raw/gfdl_esm4/historical,gfdl_esm4,historical,1850-01-16T16:56:02Z,125.29009198734309,23.93516015779064,4.521116818415425e-5,298.9186209536541,295.38019335214443,303.1384822782607
/Users/scottericr/Documents/heliconia-cmip/data_raw/gfdl_esm4/historical,gfdl_esm4,historical,1850-02-15T04:56:02Z,125.02680747059,24.658181755393905,4.3379699465243774e-5,298.8782828003393,294.78194153842276,303.49182208388925
/Users/scottericr/Documents/heliconia-cmip/data_raw/gfdl_esm4/historical,gfdl_esm4,historical,1850-03-16T16:56:02Z,101.14424708117764,26.562590818487042,5.118804238634568e-5,299.3522253032951,295.65005030519063,303.7184387232212
/Users/scottericr/Documents/heliconia-cmip/data_raw/gfdl_esm4/historical,gfdl_esm4,historical,1850-04-16T04:56:02Z,123.23845279325415,19.692501160503586,4.9693469000644826e-5,298.89546637396484,295.57212810976966,303.01035644897263
/Users/scottericr/Documents/heliconia-cmip/data_raw/gfdl_esm4/historical,gfdl_esm4,historical,1850-05-16T16:56:02Z,114.41751633618703,15.920016123500027,9.728200630998474e-5,297.99665512488406,295.1760973124617,301.73673719878195
/Users/scottericr/Documents/heliconia-cmip/data_raw/gfdl_esm4/historical,gfdl_esm4,historical,1850-06-16T04:56:02Z,131.74496869800993,18.23193855490511,3.220781810800531e-5,296.91772190989366,293.3289062808239,300.86244483392807
/Users/scottericr/Documents/heliconia-cmip/data_raw/gfdl_esm4/historical,gfdl_esm4,historical,1850-07-16T16:56:02Z,106.89640750098309,36.27424231859718,3.041015863332595e-6,298.0020002593142,292.9171260831387,303.0943850411419
/Users/scottericr/Documents/heliconia-cmip/data_raw/gfdl_esm4/historical,gfdl_esm4,historical,1850-08-16T16:56:02Z,85.80355828437992,51.859326110941744,8.425187259423787e-6,300.17269771721226,294.7392259195395,305.83690064637267
/Users/scottericr/Documents/heliconia-cmip/data_raw/gfdl_esm4/historical,gfdl_esm4,historical,1850-09-16T04:56:02Z,77.68496179904189,55.487809166483515,1.4371804198332434e-5,301.80193832317514,297.10133920817253,306.7761806400913
/Users/scottericr/Documents/heliconia-cmip/data_raw/gfdl_esm4/historical,gfdl_esm4,historical,1850-10-16T16:56:02Z,83.53987927208406,38.32840873230343,3.6392443982226295e-5,300.67306878942696,296.61415852500187,305.26194312091116
