dir,source_id,experiment_id,time,hfls,hfss,pr,tas,tasmax,tasmin
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1850-01-16T12:00:00Z,14.4610230344541,105.286127058673,2.47903503682778e-06,303.972215475531,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1850-02-15T00:00:00Z,10.1823223771127,113.163372743,2.12341597981388e-06,305.411671396787,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1850-03-16T12:00:00Z,14.303283925593,92.5899715613947,5.30537521410916e-06,304.623929817878,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1850-04-16T00:00:00Z,32.742186820266,64.1106721271884,2.42650301938828e-05,300.74008345951,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1850-05-16T12:00:00Z,35.3317037614856,55.2545086206415,1.39249280935888e-05,299.543732351957,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1850-06-16T00:00:00Z,25.2741065201517,65.6512422853937,8.52590260467558e-06,299.976705599864,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1850-07-16T12:00:00Z,14.8636789870535,79.6949026017164,2.50614565378855e-06,301.342543491499,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1850-08-16T12:00:00Z,16.9551680429814,69.3853684554003,5.98180585411876e-06,301.137416822788,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1850-09-16T00:00:00Z,28.9163044775894,69.0861933883016,1.46359032060869e-05,301.434936237503,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1850-10-16T12:00:00Z,23.1069477993067,57.6102335887715,7.65644601135855e-06,300.801300270534,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1850-11-16T00:00:00Z,28.8915797298229,66.4146659279303,1.34800626778656e-05,300.263225778503,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1850-12-16T12:00:00Z,20.9677712015967,71.1510659333517,5.50570721023294e-06,300.736625764291,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1851-01-16T12:00:00Z,22.9362658211625,69.315366284812,1.19414756531945e-05,300.102388901845,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1851-02-15T00:00:00Z,22.0202223584206,75.7542469488874,4.24499851135283e-06,301.292166565186,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1851-03-16T12:00:00Z,17.1357081236074,81.7189876910569,6.70469671206865e-06,301.908356224041,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1851-04-16T00:00:00Z,45.5353481528324,44.6058887342168,3.18720183235557e-05,297.739742029346,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1851-05-16T12:00:00Z,38.8295404436685,53.7189610958941,1.63836157193251e-05,298.881612839103,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1851-06-16T00:00:00Z,38.0262663573873,47.8635720454139,1.79523554306877e-05,298.430608680842,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1851-07-16T12:00:00Z,30.668313252951,63.3214759559535,8.2160677317726e-06,299.603156679845,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1851-08-16T12:00:00Z,17.6892607396066,90.6563145866962,2.43912606763437e-06,302.06316292184,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1851-09-16T00:00:00Z,20.9919376163011,62.5613700475504,8.78740818876748e-06,300.979622871623,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1851-10-16T12:00:00Z,39.2798629705892,48.615954078267,2.29560527537733e-05,299.607547034772,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1851-11-16T00:00:00Z,36.5274342658051,50.5368326337126,1.44133674795244e-05,298.931173448946,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1851-12-16T12:00:00Z,42.5044080121677,68.085693964374,1.87934273367278e-05,299.446263576573,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1852-01-16T12:00:00Z,30.1113027847953,77.8965394477586,9.018517502651e-06,300.17610278112,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1852-02-15T12:00:00Z,18.7188611167359,114.828273253036,2.21298249407974e-06,303.612951925811,NA,NA
/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/historical,iitm_esm,historical,1852-03-16T12:00:00Z,21.8630929506803,87.6921321435747,7.18287217739066e-06,302.077082200649,NA,NA
