dir,source_id,experiment_id,time,hfls,hfss,pr,tas,tasmin,tasmax
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1850-01-16T16:56:02Z,98.77545679206119,7.158464254752857,1.1056137362916602e-4,296.956406061038,294.70107889949685,300.1383556142187
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1850-02-15T04:56:02Z,115.44400166212311,9.88240213143237,1.1038953006157767e-4,297.32059500384054,294.80377002693047,300.9288938905992
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1850-03-16T16:56:02Z,99.80296602852927,7.138830489289262,1.384138441037416e-4,297.2406258071175,295.05465998965923,300.4361028691823
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1850-04-16T04:56:02Z,94.9256347381097,5.753356850407543,1.5287133569378934e-4,297.42973651891253,295.3371225529549,300.5093223071066
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1850-05-16T16:56:02Z,96.65810754162493,7.6529909331633,1.5468624299617734e-4,297.3300644232334,295.1392818006481,300.5051452673
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1850-06-16T04:56:02Z,110.25461542812471,10.930446820039913,4.46389712413804e-5,297.25062936911144,294.35879888806824,301.5141029891672
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1850-07-16T16:56:02Z,117.99409091517653,12.952621389773082,1.9477418115387314e-5,297.0136035517007,293.5721730707202,301.9329617987734
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1850-08-16T16:56:02Z,132.86877022714359,25.936489362978875,9.043233963134761e-6,297.9088512251165,293.6743453329673,303.7701029869239
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1850-09-16T04:56:02Z,104.54955739709413,76.6726426002423,4.747414564070565e-6,299.79750819120005,293.5539432155934,308.39168593300064
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1850-10-16T16:56:02Z,98.60546357389072,78.5132320477704,1.0582840811782362e-5,300.4056224338097,294.8838454405928,308.36056193470677
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1850-11-16T04:56:02Z,111.3570390866428,13.583233342126958,8.628968571814745e-5,298.2575898441934,295.65375754327994,302.3953276492328
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1850-12-16T16:56:02Z,87.76242258924029,5.070531440803149,1.2375499847990117e-4,297.2351025250694,295.23137338708705,300.1477132882172
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1851-01-16T16:56:02Z,97.10570661376244,5.881705680430426,1.2062773301061588e-4,297.23820956129794,295.1614615756374,300.3612837035215
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1851-02-15T04:56:02Z,92.72274774358337,5.709380204574774,1.4392018419905666e-4,297.10567308389284,295.08542642865194,300.0675985958935
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1851-03-16T16:56:02Z,100.08977170318505,6.556877030636667,1.3095682962712665e-4,297.6938689153587,295.56184660709033,300.81140722187115
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1851-04-16T04:56:02Z,90.5236259932634,5.329866114442827,1.4396094324187108e-4,297.8109932690618,295.7168747829137,300.8614017947947
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1851-05-16T16:56:02Z,100.69140572591839,7.756344367795769,1.251413059647971e-4,298.1365008347601,295.7630651711119,301.54855629393336
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1851-06-16T04:56:02Z,118.62929394433132,12.622275567528996,4.1133046414973326e-5,297.8019895660882,294.6981185039498,302.30119484465644
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1851-07-16T16:56:02Z,131.90389571588864,16.44292160435169,9.371425407159854e-6,297.54702500212557,293.6769316424289,302.90394847601834
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1851-08-16T16:56:02Z,125.0706270630193,36.75608804872078,8.9665533187575e-6,298.4898093981506,293.88366510107267,305.173207340078
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1851-09-16T04:56:02Z,91.25820048325512,88.94135690579374,2.6583487393014987e-6,300.30455903981266,293.83788143149025,309.38910145332954
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1851-10-16T16:56:02Z,78.57285844367104,95.79705333787415,5.183910392052092e-6,301.52104007905353,295.29680589967944,310.47708078692557
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1851-11-16T04:56:02Z,115.65167264881858,24.7280569637475,5.3157424263249864e-5,299.3838414912908,296.0256793690374,304.62005978245713
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1851-12-16T16:56:02Z,103.6407764947328,7.323643253703434,1.27561797370294e-4,297.93815282732396,295.72288476098197,301.18877784097486
/Users/scottericr/Documents/heliconia-cmip/data_raw/fio_esm_2_0/historical,fio_esm_2_0,historical,1852-01-16T16:56:02Z,90.60172494518632,5.2457639844509005,1.2278149163093567e-4,297.4916557054033,295.5652814809293,300.41534147307084
