experiment_id,variable_long_name0,variable_id,source_id0,variable_long_name,source_id,dir,file_name,path
ssp370,Daily Maximum Near-Surface Air Temperature,tasmax,BCC-CSM2-MR,daily_maximum_near_surface_air_temperature,bcc_csm2_mr,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/bcc_csm2_mr/ssp370,tasmax_ssp370_bcc_csm2_mr.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/bcc_csm2_mr/ssp370/tasmax_ssp370_bcc_csm2_mr.zip
ssp370,Daily Maximum Near-Surface Air Temperature,tasmax,CanESM5,daily_maximum_near_surface_air_temperature,canesm5,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/canesm5/ssp370,tasmax_ssp370_canesm5.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/canesm5/ssp370/tasmax_ssp370_canesm5.zip
ssp370,Daily Maximum Near-Surface Air Temperature,tasmax,CAS-ESM2-0,daily_maximum_near_surface_air_temperature,cas_esm2_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cas_esm2_0/ssp370,tasmax_ssp370_cas_esm2_0.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cas_esm2_0/ssp370/tasmax_ssp370_cas_esm2_0.zip
ssp370,Daily Maximum Near-Surface Air Temperature,tasmax,CMCC-ESM2,daily_maximum_near_surface_air_temperature,cmcc_esm2,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cmcc_esm2/ssp370,tasmax_ssp370_cmcc_esm2.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cmcc_esm2/ssp370/tasmax_ssp370_cmcc_esm2.zip
ssp370,Daily Maximum Near-Surface Air Temperature,tasmax,EC-Earth3-Veg-LR,daily_maximum_near_surface_air_temperature,ec_earth3_veg_lr,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/ec_earth3_veg_lr/ssp370,tasmax_ssp370_ec_earth3_veg_lr.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/ec_earth3_veg_lr/ssp370/tasmax_ssp370_ec_earth3_veg_lr.zip
ssp370,Daily Maximum Near-Surface Air Temperature,tasmax,FGOALS-g3,daily_maximum_near_surface_air_temperature,fgoals_g3,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/fgoals_g3/ssp370,tasmax_ssp370_fgoals_g3.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/fgoals_g3/ssp370/tasmax_ssp370_fgoals_g3.zip
ssp370,Daily Minimum Near-Surface Air Temperature,tasmin,ACCESS-CM2,daily_minimum_near_surface_air_temperature,access_cm2,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/access_cm2/ssp370,tasmin_ssp370_access_cm2.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/access_cm2/ssp370/tasmin_ssp370_access_cm2.zip
ssp370,Daily Minimum Near-Surface Air Temperature,tasmin,ACCESS-ESM1-5,daily_minimum_near_surface_air_temperature,access_esm1_5,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/access_esm1_5/ssp370,tasmin_ssp370_access_esm1_5.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/access_esm1_5/ssp370/tasmin_ssp370_access_esm1_5.zip
ssp370,Daily Minimum Near-Surface Air Temperature,tasmin,AWI-CM-1-1-MR,daily_minimum_near_surface_air_temperature,awi_cm_1_1_mr,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/awi_cm_1_1_mr/ssp370,tasmin_ssp370_awi_cm_1_1_mr.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/awi_cm_1_1_mr/ssp370/tasmin_ssp370_awi_cm_1_1_mr.zip
ssp370,Daily Minimum Near-Surface Air Temperature,tasmin,BCC-CSM2-MR,daily_minimum_near_surface_air_temperature,bcc_csm2_mr,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/bcc_csm2_mr/ssp370,tasmin_ssp370_bcc_csm2_mr.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/bcc_csm2_mr/ssp370/tasmin_ssp370_bcc_csm2_mr.zip
ssp370,Daily Minimum Near-Surface Air Temperature,tasmin,CanESM5,daily_minimum_near_surface_air_temperature,canesm5,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/canesm5/ssp370,tasmin_ssp370_canesm5.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/canesm5/ssp370/tasmin_ssp370_canesm5.zip
ssp370,Daily Minimum Near-Surface Air Temperature,tasmin,CAS-ESM2-0,daily_minimum_near_surface_air_temperature,cas_esm2_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cas_esm2_0/ssp370,tasmin_ssp370_cas_esm2_0.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cas_esm2_0/ssp370/tasmin_ssp370_cas_esm2_0.zip
ssp370,Daily Minimum Near-Surface Air Temperature,tasmin,CMCC-ESM2,daily_minimum_near_surface_air_temperature,cmcc_esm2,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cmcc_esm2/ssp370,tasmin_ssp370_cmcc_esm2.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cmcc_esm2/ssp370/tasmin_ssp370_cmcc_esm2.zip
ssp370,Daily Minimum Near-Surface Air Temperature,tasmin,EC-Earth3-Veg-LR,daily_minimum_near_surface_air_temperature,ec_earth3_veg_lr,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/ec_earth3_veg_lr/ssp370,tasmin_ssp370_ec_earth3_veg_lr.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/ec_earth3_veg_lr/ssp370/tasmin_ssp370_ec_earth3_veg_lr.zip
ssp370,Daily Minimum Near-Surface Air Temperature,tasmin,FGOALS-g3,daily_minimum_near_surface_air_temperature,fgoals_g3,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/fgoals_g3/ssp370,tasmin_ssp370_fgoals_g3.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/fgoals_g3/ssp370/tasmin_ssp370_fgoals_g3.zip
ssp370,Near-Surface Air Temperature,tas,ACCESS-CM2,near_surface_air_temperature,access_cm2,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/access_cm2/ssp370,tas_ssp370_access_cm2.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/access_cm2/ssp370/tas_ssp370_access_cm2.zip
ssp370,Near-Surface Air Temperature,tas,ACCESS-ESM1-5,near_surface_air_temperature,access_esm1_5,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/access_esm1_5/ssp370,tas_ssp370_access_esm1_5.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/access_esm1_5/ssp370/tas_ssp370_access_esm1_5.zip
ssp370,Near-Surface Air Temperature,tas,AWI-CM-1-1-MR,near_surface_air_temperature,awi_cm_1_1_mr,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/awi_cm_1_1_mr/ssp370,tas_ssp370_awi_cm_1_1_mr.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/awi_cm_1_1_mr/ssp370/tas_ssp370_awi_cm_1_1_mr.zip
ssp370,Near-Surface Air Temperature,tas,BCC-CSM2-MR,near_surface_air_temperature,bcc_csm2_mr,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/bcc_csm2_mr/ssp370,tas_ssp370_bcc_csm2_mr.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/bcc_csm2_mr/ssp370/tas_ssp370_bcc_csm2_mr.zip
ssp370,Near-Surface Air Temperature,tas,CAMS-CSM1-0,near_surface_air_temperature,cams_csm1_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cams_csm1_0/ssp370,tas_ssp370_cams_csm1_0.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cams_csm1_0/ssp370/tas_ssp370_cams_csm1_0.zip
ssp370,Near-Surface Air Temperature,tas,CanESM5,near_surface_air_temperature,canesm5,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/canesm5/ssp370,tas_ssp370_canesm5.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/canesm5/ssp370/tas_ssp370_canesm5.zip
ssp370,Near-Surface Air Temperature,tas,CAS-ESM2-0,near_surface_air_temperature,cas_esm2_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cas_esm2_0/ssp370,tas_ssp370_cas_esm2_0.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cas_esm2_0/ssp370/tas_ssp370_cas_esm2_0.zip
ssp370,Near-Surface Air Temperature,tas,CMCC-CM2-SR5,near_surface_air_temperature,cmcc_cm2_sr5,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cmcc_cm2_sr5/ssp370,tas_ssp370_cmcc_cm2_sr5.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cmcc_cm2_sr5/ssp370/tas_ssp370_cmcc_cm2_sr5.zip
ssp370,Near-Surface Air Temperature,tas,CMCC-ESM2,near_surface_air_temperature,cmcc_esm2,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cmcc_esm2/ssp370,tas_ssp370_cmcc_esm2.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cmcc_esm2/ssp370/tas_ssp370_cmcc_esm2.zip
ssp370,Near-Surface Air Temperature,tas,EC-Earth3-Veg-LR,near_surface_air_temperature,ec_earth3_veg_lr,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/ec_earth3_veg_lr/ssp370,tas_ssp370_ec_earth3_veg_lr.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/ec_earth3_veg_lr/ssp370/tas_ssp370_ec_earth3_veg_lr.zip
ssp370,Near-Surface Air Temperature,tas,FGOALS-f3-L,near_surface_air_temperature,fgoals_f3_l,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/fgoals_f3_l/ssp370,tas_ssp370_fgoals_f3_l.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/fgoals_f3_l/ssp370/tas_ssp370_fgoals_f3_l.zip
ssp370,Near-Surface Air Temperature,tas,FGOALS-g3,near_surface_air_temperature,fgoals_g3,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/fgoals_g3/ssp370,tas_ssp370_fgoals_g3.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/fgoals_g3/ssp370/tas_ssp370_fgoals_g3.zip
ssp370,Near-Surface Air Temperature,tas,IITM-ESM,near_surface_air_temperature,iitm_esm,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/ssp370,tas_ssp370_iitm_esm.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/ssp370/tas_ssp370_iitm_esm.zip
ssp370,Near-Surface Air Temperature,tas,TaiESM1,near_surface_air_temperature,taiesm1,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/taiesm1/ssp370,tas_ssp370_taiesm1.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/taiesm1/ssp370/tas_ssp370_taiesm1.zip
ssp370,Precipitation,pr,ACCESS-CM2,precipitation,access_cm2,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/access_cm2/ssp370,pr_ssp370_access_cm2.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/access_cm2/ssp370/pr_ssp370_access_cm2.zip
ssp370,Precipitation,pr,ACCESS-ESM1-5,precipitation,access_esm1_5,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/access_esm1_5/ssp370,pr_ssp370_access_esm1_5.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/access_esm1_5/ssp370/pr_ssp370_access_esm1_5.zip
ssp370,Precipitation,pr,AWI-CM-1-1-MR,precipitation,awi_cm_1_1_mr,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/awi_cm_1_1_mr/ssp370,pr_ssp370_awi_cm_1_1_mr.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/awi_cm_1_1_mr/ssp370/pr_ssp370_awi_cm_1_1_mr.zip
ssp370,Precipitation,pr,BCC-CSM2-MR,precipitation,bcc_csm2_mr,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/bcc_csm2_mr/ssp370,pr_ssp370_bcc_csm2_mr.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/bcc_csm2_mr/ssp370/pr_ssp370_bcc_csm2_mr.zip
ssp370,Precipitation,pr,CAMS-CSM1-0,precipitation,cams_csm1_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cams_csm1_0/ssp370,pr_ssp370_cams_csm1_0.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cams_csm1_0/ssp370/pr_ssp370_cams_csm1_0.zip
ssp370,Precipitation,pr,CanESM5,precipitation,canesm5,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/canesm5/ssp370,pr_ssp370_canesm5.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/canesm5/ssp370/pr_ssp370_canesm5.zip
ssp370,Precipitation,pr,CAS-ESM2-0,precipitation,cas_esm2_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cas_esm2_0/ssp370,pr_ssp370_cas_esm2_0.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cas_esm2_0/ssp370/pr_ssp370_cas_esm2_0.zip
ssp370,Precipitation,pr,CMCC-CM2-SR5,precipitation,cmcc_cm2_sr5,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cmcc_cm2_sr5/ssp370,pr_ssp370_cmcc_cm2_sr5.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cmcc_cm2_sr5/ssp370/pr_ssp370_cmcc_cm2_sr5.zip
ssp370,Precipitation,pr,CMCC-ESM2,precipitation,cmcc_esm2,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cmcc_esm2/ssp370,pr_ssp370_cmcc_esm2.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cmcc_esm2/ssp370/pr_ssp370_cmcc_esm2.zip
ssp370,Precipitation,pr,EC-Earth3-Veg-LR,precipitation,ec_earth3_veg_lr,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/ec_earth3_veg_lr/ssp370,pr_ssp370_ec_earth3_veg_lr.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/ec_earth3_veg_lr/ssp370/pr_ssp370_ec_earth3_veg_lr.zip
ssp370,Precipitation,pr,FGOALS-f3-L,precipitation,fgoals_f3_l,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/fgoals_f3_l/ssp370,pr_ssp370_fgoals_f3_l.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/fgoals_f3_l/ssp370/pr_ssp370_fgoals_f3_l.zip
ssp370,Precipitation,pr,FGOALS-g3,precipitation,fgoals_g3,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/fgoals_g3/ssp370,pr_ssp370_fgoals_g3.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/fgoals_g3/ssp370/pr_ssp370_fgoals_g3.zip
ssp370,Precipitation,pr,IITM-ESM,precipitation,iitm_esm,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/ssp370,pr_ssp370_iitm_esm.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/ssp370/pr_ssp370_iitm_esm.zip
ssp370,Precipitation,pr,TaiESM1,precipitation,taiesm1,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/taiesm1/ssp370,pr_ssp370_taiesm1.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/taiesm1/ssp370/pr_ssp370_taiesm1.zip
ssp370,Surface Upward Latent Heat Flux,hfls,ACCESS-CM2,surface_upward_latent_heat_flux,access_cm2,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/access_cm2/ssp370,hfls_ssp370_access_cm2.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/access_cm2/ssp370/hfls_ssp370_access_cm2.zip
ssp370,Surface Upward Latent Heat Flux,hfls,ACCESS-ESM1-5,surface_upward_latent_heat_flux,access_esm1_5,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/access_esm1_5/ssp370,hfls_ssp370_access_esm1_5.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/access_esm1_5/ssp370/hfls_ssp370_access_esm1_5.zip
ssp370,Surface Upward Latent Heat Flux,hfls,AWI-CM-1-1-MR,surface_upward_latent_heat_flux,awi_cm_1_1_mr,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/awi_cm_1_1_mr/ssp370,hfls_ssp370_awi_cm_1_1_mr.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/awi_cm_1_1_mr/ssp370/hfls_ssp370_awi_cm_1_1_mr.zip
ssp370,Surface Upward Latent Heat Flux,hfls,BCC-CSM2-MR,surface_upward_latent_heat_flux,bcc_csm2_mr,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/bcc_csm2_mr/ssp370,hfls_ssp370_bcc_csm2_mr.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/bcc_csm2_mr/ssp370/hfls_ssp370_bcc_csm2_mr.zip
ssp370,Surface Upward Latent Heat Flux,hfls,CAMS-CSM1-0,surface_upward_latent_heat_flux,cams_csm1_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cams_csm1_0/ssp370,hfls_ssp370_cams_csm1_0.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cams_csm1_0/ssp370/hfls_ssp370_cams_csm1_0.zip
ssp370,Surface Upward Latent Heat Flux,hfls,CanESM5,surface_upward_latent_heat_flux,canesm5,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/canesm5/ssp370,hfls_ssp370_canesm5.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/canesm5/ssp370/hfls_ssp370_canesm5.zip
ssp370,Surface Upward Latent Heat Flux,hfls,CAS-ESM2-0,surface_upward_latent_heat_flux,cas_esm2_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cas_esm2_0/ssp370,hfls_ssp370_cas_esm2_0.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cas_esm2_0/ssp370/hfls_ssp370_cas_esm2_0.zip
ssp370,Surface Upward Latent Heat Flux,hfls,CMCC-CM2-SR5,surface_upward_latent_heat_flux,cmcc_cm2_sr5,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cmcc_cm2_sr5/ssp370,hfls_ssp370_cmcc_cm2_sr5.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cmcc_cm2_sr5/ssp370/hfls_ssp370_cmcc_cm2_sr5.zip
ssp370,Surface Upward Latent Heat Flux,hfls,CMCC-ESM2,surface_upward_latent_heat_flux,cmcc_esm2,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cmcc_esm2/ssp370,hfls_ssp370_cmcc_esm2.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cmcc_esm2/ssp370/hfls_ssp370_cmcc_esm2.zip
ssp370,Surface Upward Latent Heat Flux,hfls,EC-Earth3-Veg-LR,surface_upward_latent_heat_flux,ec_earth3_veg_lr,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/ec_earth3_veg_lr/ssp370,hfls_ssp370_ec_earth3_veg_lr.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/ec_earth3_veg_lr/ssp370/hfls_ssp370_ec_earth3_veg_lr.zip
ssp370,Surface Upward Latent Heat Flux,hfls,FGOALS-f3-L,surface_upward_latent_heat_flux,fgoals_f3_l,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/fgoals_f3_l/ssp370,hfls_ssp370_fgoals_f3_l.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/fgoals_f3_l/ssp370/hfls_ssp370_fgoals_f3_l.zip
ssp370,Surface Upward Latent Heat Flux,hfls,FGOALS-g3,surface_upward_latent_heat_flux,fgoals_g3,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/fgoals_g3/ssp370,hfls_ssp370_fgoals_g3.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/fgoals_g3/ssp370/hfls_ssp370_fgoals_g3.zip
ssp370,Surface Upward Latent Heat Flux,hfls,IITM-ESM,surface_upward_latent_heat_flux,iitm_esm,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/ssp370,hfls_ssp370_iitm_esm.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/ssp370/hfls_ssp370_iitm_esm.zip
ssp370,Surface Upward Latent Heat Flux,hfls,TaiESM1,surface_upward_latent_heat_flux,taiesm1,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/taiesm1/ssp370,hfls_ssp370_taiesm1.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/taiesm1/ssp370/hfls_ssp370_taiesm1.zip
ssp370,Surface Upward Sensible Heat Flux,hfss,ACCESS-CM2,surface_upward_sensible_heat_flux,access_cm2,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/access_cm2/ssp370,hfss_ssp370_access_cm2.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/access_cm2/ssp370/hfss_ssp370_access_cm2.zip
ssp370,Surface Upward Sensible Heat Flux,hfss,ACCESS-ESM1-5,surface_upward_sensible_heat_flux,access_esm1_5,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/access_esm1_5/ssp370,hfss_ssp370_access_esm1_5.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/access_esm1_5/ssp370/hfss_ssp370_access_esm1_5.zip
ssp370,Surface Upward Sensible Heat Flux,hfss,AWI-CM-1-1-MR,surface_upward_sensible_heat_flux,awi_cm_1_1_mr,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/awi_cm_1_1_mr/ssp370,hfss_ssp370_awi_cm_1_1_mr.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/awi_cm_1_1_mr/ssp370/hfss_ssp370_awi_cm_1_1_mr.zip
ssp370,Surface Upward Sensible Heat Flux,hfss,BCC-CSM2-MR,surface_upward_sensible_heat_flux,bcc_csm2_mr,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/bcc_csm2_mr/ssp370,hfss_ssp370_bcc_csm2_mr.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/bcc_csm2_mr/ssp370/hfss_ssp370_bcc_csm2_mr.zip
ssp370,Surface Upward Sensible Heat Flux,hfss,CAMS-CSM1-0,surface_upward_sensible_heat_flux,cams_csm1_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cams_csm1_0/ssp370,hfss_ssp370_cams_csm1_0.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cams_csm1_0/ssp370/hfss_ssp370_cams_csm1_0.zip
ssp370,Surface Upward Sensible Heat Flux,hfss,CanESM5,surface_upward_sensible_heat_flux,canesm5,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/canesm5/ssp370,hfss_ssp370_canesm5.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/canesm5/ssp370/hfss_ssp370_canesm5.zip
ssp370,Surface Upward Sensible Heat Flux,hfss,CAS-ESM2-0,surface_upward_sensible_heat_flux,cas_esm2_0,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cas_esm2_0/ssp370,hfss_ssp370_cas_esm2_0.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cas_esm2_0/ssp370/hfss_ssp370_cas_esm2_0.zip
ssp370,Surface Upward Sensible Heat Flux,hfss,CMCC-CM2-SR5,surface_upward_sensible_heat_flux,cmcc_cm2_sr5,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cmcc_cm2_sr5/ssp370,hfss_ssp370_cmcc_cm2_sr5.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cmcc_cm2_sr5/ssp370/hfss_ssp370_cmcc_cm2_sr5.zip
ssp370,Surface Upward Sensible Heat Flux,hfss,CMCC-ESM2,surface_upward_sensible_heat_flux,cmcc_esm2,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cmcc_esm2/ssp370,hfss_ssp370_cmcc_esm2.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/cmcc_esm2/ssp370/hfss_ssp370_cmcc_esm2.zip
ssp370,Surface Upward Sensible Heat Flux,hfss,EC-Earth3-Veg-LR,surface_upward_sensible_heat_flux,ec_earth3_veg_lr,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/ec_earth3_veg_lr/ssp370,hfss_ssp370_ec_earth3_veg_lr.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/ec_earth3_veg_lr/ssp370/hfss_ssp370_ec_earth3_veg_lr.zip
ssp370,Surface Upward Sensible Heat Flux,hfss,FGOALS-f3-L,surface_upward_sensible_heat_flux,fgoals_f3_l,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/fgoals_f3_l/ssp370,hfss_ssp370_fgoals_f3_l.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/fgoals_f3_l/ssp370/hfss_ssp370_fgoals_f3_l.zip
ssp370,Surface Upward Sensible Heat Flux,hfss,FGOALS-g3,surface_upward_sensible_heat_flux,fgoals_g3,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/fgoals_g3/ssp370,hfss_ssp370_fgoals_g3.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/fgoals_g3/ssp370/hfss_ssp370_fgoals_g3.zip
ssp370,Surface Upward Sensible Heat Flux,hfss,IITM-ESM,surface_upward_sensible_heat_flux,iitm_esm,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/ssp370,hfss_ssp370_iitm_esm.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/iitm_esm/ssp370/hfss_ssp370_iitm_esm.zip
ssp370,Surface Upward Sensible Heat Flux,hfss,TaiESM1,surface_upward_sensible_heat_flux,taiesm1,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/taiesm1/ssp370,hfss_ssp370_taiesm1.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/taiesm1/ssp370/hfss_ssp370_taiesm1.zip
ssp585,Daily Maximum Near-Surface Air Temperature,tasmax,ACCESS-ESM1-5,daily_maximum_near_surface_air_temperature,access_esm1_5,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/access_esm1_5/ssp585,tasmax_ssp585_access_esm1_5.zip,/Users/scottericr/Documents/heliconia-cmip/data_raw/CMIP6/access_esm1_5/ssp585/tasmax_ssp585_access_esm1_5.zip
