file_id,dataset_id,mip_era,activity_drs,institution_id,source_id,experiment_id,member_id,table_id,frequency,grid_label,version,nominal_resolution,variable_id,variable_long_name,variable_units,datetime_start,datetime_end,file_size,data_node,file_url,dataset_pid,tracking_id,filename,download_path
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp126.r1i1p1f1.Amon.hfls.gn.v20191108.hfls_Amon_MRI-ESM2-0_ssp126_r1i1p1f1_gn_201501-210012.nc_0|esgf-data2.diasjp.net,CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp126.r1i1p1f1.Amon.hfls.gn.v20191108|esgf-data2.diasjp.net,CMIP6,ScenarioMIP,MRI,MRI-ESM2-0,ssp126,r1i1p1f1,Amon,mon,gn,20191108,100 km,hfls,Surface Upward Latent Heat Flux,W m-2,2015-01-01T00:00:00Z,2100-12-01T00:00:00Z,164780194,esgf-data2.diasjp.net,http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp126/r1i1p1f1/Amon/hfls/gn/v20191108/hfls_Amon_MRI-ESM2-0_ssp126_r1i1p1f1_gn_201501-210012.nc,hdl:21.14100/e1b60906-587e-33fa-9622-8a6ae37723bf,hdl:21.14100/38480fd6-f926-4bbf-928e-6f2c9affb1de,hfls_ssp126_MRI-ESM2-0_2015-01-01_2100-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/ssp126/MRI-ESM2-0/hfls_ssp126_MRI-ESM2-0_2015-01-01_2100-12-01.nc
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp126.r1i1p1f1.Amon.hfss.gn.v20191108.hfss_Amon_MRI-ESM2-0_ssp126_r1i1p1f1_gn_201501-210012.nc_0|esgf-data2.diasjp.net,CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp126.r1i1p1f1.Amon.hfss.gn.v20191108|esgf-data2.diasjp.net,CMIP6,ScenarioMIP,MRI,MRI-ESM2-0,ssp126,r1i1p1f1,Amon,mon,gn,20191108,100 km,hfss,Surface Upward Sensible Heat Flux,W m-2,2015-01-01T00:00:00Z,2100-12-01T00:00:00Z,166754186,esgf-data2.diasjp.net,http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp126/r1i1p1f1/Amon/hfss/gn/v20191108/hfss_Amon_MRI-ESM2-0_ssp126_r1i1p1f1_gn_201501-210012.nc,hdl:21.14100/254d9e5f-dac1-369c-a351-3e5fbca11a0e,hdl:21.14100/ebd0526d-e392-4094-95c0-1781248dc813,hfss_ssp126_MRI-ESM2-0_2015-01-01_2100-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/ssp126/MRI-ESM2-0/hfss_ssp126_MRI-ESM2-0_2015-01-01_2100-12-01.nc
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp126.r1i1p1f1.Amon.pr.gn.v20191108.pr_Amon_MRI-ESM2-0_ssp126_r1i1p1f1_gn_201501-210012.nc_0|esgf-data2.diasjp.net,CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp126.r1i1p1f1.Amon.pr.gn.v20191108|esgf-data2.diasjp.net,CMIP6,ScenarioMIP,MRI,MRI-ESM2-0,ssp126,r1i1p1f1,Amon,mon,gn,20191108,100 km,pr,Precipitation,kg m-2 s-1,2015-01-01T00:00:00Z,2100-12-01T00:00:00Z,167241312,esgf-data2.diasjp.net,http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp126/r1i1p1f1/Amon/pr/gn/v20191108/pr_Amon_MRI-ESM2-0_ssp126_r1i1p1f1_gn_201501-210012.nc,hdl:21.14100/ee37e0dc-18de-3efa-b4b9-af5cc89862cc,hdl:21.14100/e13d93f7-61ee-40eb-94e6-1d58c27f3c5d,pr_ssp126_MRI-ESM2-0_2015-01-01_2100-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/ssp126/MRI-ESM2-0/pr_ssp126_MRI-ESM2-0_2015-01-01_2100-12-01.nc
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp126.r1i1p1f1.Amon.tas.gn.v20191108.tas_Amon_MRI-ESM2-0_ssp126_r1i1p1f1_gn_201501-210012.nc_0|esgf-data2.diasjp.net,CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp126.r1i1p1f1.Amon.tas.gn.v20191108|esgf-data2.diasjp.net,CMIP6,ScenarioMIP,MRI,MRI-ESM2-0,ssp126,r1i1p1f1,Amon,mon,gn,20191108,100 km,tas,Near-Surface Air Temperature,K,2015-01-01T00:00:00Z,2100-12-01T00:00:00Z,117193356,esgf-data2.diasjp.net,http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp126/r1i1p1f1/Amon/tas/gn/v20191108/tas_Amon_MRI-ESM2-0_ssp126_r1i1p1f1_gn_201501-210012.nc,hdl:21.14100/a0ed7923-956c-3257-8012-b1de41237148,hdl:21.14100/ae5743fb-8f77-4335-bd6b-94b63a2e85c9,tas_ssp126_MRI-ESM2-0_2015-01-01_2100-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/ssp126/MRI-ESM2-0/tas_ssp126_MRI-ESM2-0_2015-01-01_2100-12-01.nc
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp126.r1i1p1f1.Amon.tasmax.gn.v20191108.tasmax_Amon_MRI-ESM2-0_ssp126_r1i1p1f1_gn_201501-210012.nc_0|esgf-data2.diasjp.net,CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp126.r1i1p1f1.Amon.tasmax.gn.v20191108|esgf-data2.diasjp.net,CMIP6,ScenarioMIP,MRI,MRI-ESM2-0,ssp126,r1i1p1f1,Amon,mon,gn,20191108,100 km,tasmax,Daily Maximum Near-Surface Air Temperature,K,2015-01-01T00:00:00Z,2100-12-01T00:00:00Z,117719973,esgf-data2.diasjp.net,http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp126/r1i1p1f1/Amon/tasmax/gn/v20191108/tasmax_Amon_MRI-ESM2-0_ssp126_r1i1p1f1_gn_201501-210012.nc,hdl:21.14100/7e7bec99-c925-3667-b0b4-0647ff3ad222,hdl:21.14100/f87f6c87-c8dc-4266-9345-a43fe46d010b,tasmax_ssp126_MRI-ESM2-0_2015-01-01_2100-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/ssp126/MRI-ESM2-0/tasmax_ssp126_MRI-ESM2-0_2015-01-01_2100-12-01.nc
CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp126.r1i1p1f1.Amon.tasmin.gn.v20191108.tasmin_Amon_MRI-ESM2-0_ssp126_r1i1p1f1_gn_201501-210012.nc_0|esgf-data2.diasjp.net,CMIP6.ScenarioMIP.MRI.MRI-ESM2-0.ssp126.r1i1p1f1.Amon.tasmin.gn.v20191108|esgf-data2.diasjp.net,CMIP6,ScenarioMIP,MRI,MRI-ESM2-0,ssp126,r1i1p1f1,Amon,mon,gn,20191108,100 km,tasmin,Daily Minimum Near-Surface Air Temperature,K,2015-01-01T00:00:00Z,2100-12-01T00:00:00Z,118015748,esgf-data2.diasjp.net,http://esgf-data2.diasjp.net/thredds/fileServer/esg_dataroot/CMIP6/ScenarioMIP/MRI/MRI-ESM2-0/ssp126/r1i1p1f1/Amon/tasmin/gn/v20191108/tasmin_Amon_MRI-ESM2-0_ssp126_r1i1p1f1_gn_201501-210012.nc,hdl:21.14100/caf92239-aa50-3fd2-86d7-acccb5b52b5f,hdl:21.14100/e87d6f52-43c5-47c3-b18b-347d28352536,tasmin_ssp126_MRI-ESM2-0_2015-01-01_2100-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/ssp126/MRI-ESM2-0/tasmin_ssp126_MRI-ESM2-0_2015-01-01_2100-12-01.nc
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp126.r1i1p1f1.Amon.pr.gr.v20200310.pr_Amon_EC-Earth3_ssp126_r1i1p1f1_gr_201501-201512.nc_2|esg-dn2.nsc.liu.se,CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp126.r1i1p1f1.Amon.pr.gr.v20200310|esg-dn2.nsc.liu.se,CMIP6,ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp126,r1i1p1f1,Amon,mon,gr,20200310,100 km,pr,Precipitation,kg m-2 s-1,2015-01-01T00:00:00Z,2015-12-01T00:00:00Z,5605036,esg-dn2.nsc.liu.se,http://esg-dn2.nsc.liu.se/thredds/fileServer/esg_dataroot1/cmip6data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r1i1p1f1/Amon/pr/gr/v20200310/pr_Amon_EC-Earth3_ssp126_r1i1p1f1_gr_201501-201512.nc,hdl:21.14100/a7594121-d583-3cf9-9687-8ae5f212d89c,hdl:21.14100/8b8687fb-d032-4036-8fe6-20bae94cfd87,pr_ssp126_EC-Earth3_2015-01-01_2015-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/ssp126/EC-Earth3/pr_ssp126_EC-Earth3_2015-01-01_2015-12-01.nc
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp126.r1i1p1f1.Amon.pr.gr.v20200310.pr_Amon_EC-Earth3_ssp126_r1i1p1f1_gr_201601-201612.nc_2|esg-dn2.nsc.liu.se,CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp126.r1i1p1f1.Amon.pr.gr.v20200310|esg-dn2.nsc.liu.se,CMIP6,ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp126,r1i1p1f1,Amon,mon,gr,20200310,100 km,pr,Precipitation,kg m-2 s-1,2016-01-01T00:00:00Z,2016-12-01T00:00:00Z,5619103,esg-dn2.nsc.liu.se,http://esg-dn2.nsc.liu.se/thredds/fileServer/esg_dataroot1/cmip6data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r1i1p1f1/Amon/pr/gr/v20200310/pr_Amon_EC-Earth3_ssp126_r1i1p1f1_gr_201601-201612.nc,hdl:21.14100/a7594121-d583-3cf9-9687-8ae5f212d89c,hdl:21.14100/732c3e74-2783-4d82-9719-633af3d49f4c,pr_ssp126_EC-Earth3_2016-01-01_2016-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/ssp126/EC-Earth3/pr_ssp126_EC-Earth3_2016-01-01_2016-12-01.nc
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp126.r1i1p1f1.Amon.hfss.gr.v20200310.hfss_Amon_EC-Earth3_ssp126_r1i1p1f1_gr_201501-201512.nc_2|esg-dn2.nsc.liu.se,CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp126.r1i1p1f1.Amon.hfss.gr.v20200310|esg-dn2.nsc.liu.se,CMIP6,ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp126,r1i1p1f1,Amon,mon,gr,20200310,100 km,hfss,Surface Upward Sensible Heat Flux,W m-2,2015-01-01T00:00:00Z,2015-12-01T00:00:00Z,5746412,esg-dn2.nsc.liu.se,http://esg-dn2.nsc.liu.se/thredds/fileServer/esg_dataroot1/cmip6data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r1i1p1f1/Amon/hfss/gr/v20200310/hfss_Amon_EC-Earth3_ssp126_r1i1p1f1_gr_201501-201512.nc,hdl:21.14100/6facaa18-5a85-350c-a8ae-244d0bf26713,hdl:21.14100/18fe2c2a-ccbf-48a0-a847-a6646ed2a1d1,hfss_ssp126_EC-Earth3_2015-01-01_2015-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/ssp126/EC-Earth3/hfss_ssp126_EC-Earth3_2015-01-01_2015-12-01.nc
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp126.r1i1p1f1.Amon.hfss.gr.v20200310.hfss_Amon_EC-Earth3_ssp126_r1i1p1f1_gr_201601-201612.nc_2|esg-dn2.nsc.liu.se,CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp126.r1i1p1f1.Amon.hfss.gr.v20200310|esg-dn2.nsc.liu.se,CMIP6,ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp126,r1i1p1f1,Amon,mon,gr,20200310,100 km,hfss,Surface Upward Sensible Heat Flux,W m-2,2016-01-01T00:00:00Z,2016-12-01T00:00:00Z,5752811,esg-dn2.nsc.liu.se,http://esg-dn2.nsc.liu.se/thredds/fileServer/esg_dataroot1/cmip6data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r1i1p1f1/Amon/hfss/gr/v20200310/hfss_Amon_EC-Earth3_ssp126_r1i1p1f1_gr_201601-201612.nc,hdl:21.14100/6facaa18-5a85-350c-a8ae-244d0bf26713,hdl:21.14100/1fd656ff-3a37-49cc-b59e-822c76e77c5f,hfss_ssp126_EC-Earth3_2016-01-01_2016-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/ssp126/EC-Earth3/hfss_ssp126_EC-Earth3_2016-01-01_2016-12-01.nc
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp126.r1i1p1f1.Amon.hfls.gr.v20200310.hfls_Amon_EC-Earth3_ssp126_r1i1p1f1_gr_201501-201512.nc_2|esg-dn2.nsc.liu.se,CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3.ssp126.r1i1p1f1.Amon.hfls.gr.v20200310|esg-dn2.nsc.liu.se,CMIP6,ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp126,r1i1p1f1,Amon,mon,gr,20200310,100 km,hfls,Surface Upward Latent Heat Flux,W m-2,2015-01-01T00:00:00Z,2015-12-01T00:00:00Z,5715545,esg-dn2.nsc.liu.se,http://esg-dn2.nsc.liu.se/thredds/fileServer/esg_dataroot1/cmip6data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp126/r1i1p1f1/Amon/hfls/gr/v20200310/hfls_Amon_EC-Earth3_ssp126_r1i1p1f1_gr_201501-201512.nc,hdl:21.14100/c0c063f6-7566-3437-a2d6-aad620194b12,hdl:21.14100/af1b7f55-6f59-4f37-8213-8134218dd96c,hfls_ssp126_EC-Earth3_2015-01-01_2015-12-01.nc,/Users/scottericr/Documents/heliconia-cmip/data_raw/ssp126/EC-Earth3/hfls_ssp126_EC-Earth3_2015-01-01_2015-12-01.nc
